Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-09-30 06:00:00,-200,1051,-200,8.05025210407399,-200,777.5,-200,1379.25,1020.25,17.574999809265,57.60000038147,1.14712394357511
2004-09-30 07:00:00,-200,1496,-200,24.8186319554602,-200,520.25,-200,1945.5,1604.5,18,57.049999237061,1.16652671158601
2004-09-30 08:00:00,-200,1609.75,-200,36.2516799522756,-200,435.75,-200,2197.25,1866,18.5,55.85000038147,1.17785397943749
2004-09-30 09:00:00,-200,1427.75,-200,20.8996555018467,-200,543.5,-200,1779.25,1620.5,18.625,57.150000572205,1.21460376783137
2004-09-30 10:00:00,-200,1458.5,-200,22.1771771938048,-200,524.75,-200,1795.25,1711.75,20.200000286102,53.000000953674,1.2406832898798
2004-09-30 11:00:00,-200,1486.25,-200,23.4580597935998,-200,504.25,-200,1834.5,1770,21.299999713898,50.10000038147,1.25391012808128
2004-09-30 12:00:00,1.7,1158.25,-200,10.8180842521616,-200,695,-200,1489,1174.5,24.60000038147,42.799999237061,1.30531447981941
2004-09-30 13:00:00,1.7,1199.75,-200,11.1935715776981,223,677.5,101,1509.75,1156.5,24.625000476837,44.124999046326,1.34771841964047
2004-09-30 14:00:00,2.2,1290.25,-200,15.0764868965792,267,612.75,113,1637.5,1218.5,25.599999904633,43.425000190735,1.40491338148148
2004-09-30 15:00:00,2.8,1366.25,-200,17.4403230125005,308,578.25,121,1743.75,1288,26.075000286102,42.599999427795,1.41722065147062
2004-09-30 16:00:00,3.9,1505,-200,23.410073638397,422,516,146,1977.5,1502.5,25.77499961853,44.800000190735,1.46439012888255
2004-09-30 17:00:00,6.5,1728,-200,35.8710831326788,623,418.5,188,2365,1861,25.424999713898,47.925000190735,1.53460826504625
2004-09-30 18:00:00,6.3,1672.75,-200,34.0163571657262,572,435.75,182,2259.25,1780.5,24.599999904633,49.974999427795,1.52413760986967
2004-09-30 19:00:00,5.7,1636.25,-200,30.0698418128449,514,449.25,166,2129.75,1744.75,23.64999961853,54.424999237061,1.56874834527586
2004-09-30 20:00:00,4.4,1468.25,-200,19.9852104054861,414,528.5,142,1853.5,1590,22.64999961853,59.5,1.61545450952753
2004-09-30 21:00:00,1.6,1179.5,-200,10.509359824547,143,677.25,84,1548.75,1127.25,22.125000476837,61.325000762939,1.61326946020261
2004-09-30 22:00:00,1.5,1138,-200,8.97230666417856,147,699.5,87,1499.5,1097.75,22.050000190735,61.300000190735,1.60534170280207
2004-09-30 23:00:00,1.7,1191.5,-200,10.7010072320946,159,665.25,91,1577,1175.75,21.050000190735,64.725001335144,1.59558158394543
2004-10-01 00:00:00,1.9,1176,-200,10.4208830073907,206,659.25,91,1571.5,1177.5,20.25,66.39999961853,1.55911452408481
2004-10-01 01:00:00,1.6,1136.5,-200,9.72459009745523,140,687,74,1557,1090.5,19.375000476837,69.275001525879,1.54182632501095
2004-10-01 02:00:00,1.3,1034.75,-200,6.85557384173051,132,763.75,69,1464.75,1002.25,19.025000095367,70.77499961853,1.54169813825366
2004-10-01 03:00:00,0.8,942.66666666667,-200,3.97487944890095,-200,893.33333333333,-200,1348,876.33333333333,20.233332951864,65.833332061768,1.54423782700259
2004-10-01 04:00:00,0.6,903.75,-200,3.04794315778314,81,967.75,54,1326,823.75,19.775000572205,67.174999237061,1.53219089395818
2004-10-01 05:00:00,0.7,965.5,-200,4.28000015894725,120,871.5,60,1370.5,892,19.02499961853,70.27499961853,1.53080654869075
2004-10-01 06:00:00,1.6,1124.25,-200,9.84363183138447,279,673.75,69,1567.75,1091.5,18.75,71.77499961853,1.53722990614509
2004-10-01 07:00:00,2.9,1347.5,-200,17.2209141244128,392,559.25,91,1815.75,1412.5,20.224999904633,66.324999809265,1.55497999285243
2004-10-01 08:00:00,4.1,1498.5,-200,27.8848050579116,433,468.5,97,2129.5,1565.25,20.824999809265,64.27499961853,1.56298882029407
2004-10-01 09:00:00,3.7,1427.25,-200,20.508205559644,531,503,114,1900.25,1593.75,22.25,59.250000953674,1.57045694873779
2004-10-01 10:00:00,3.6,1473,-200,21.2022080676335,619,497,129,1907.75,1677,23.249999523163,56.60000038147,1.59294761030112
2004-10-01 11:00:00,3.4,1439.5,-200,19.91352552272,522,506,137,1878.75,1615.5,23.775000095367,54.650000572205,1.58701071294352
2004-10-01 12:00:00,3.7,1473.5,-200,21.0827994025196,505,484.75,134,1942.75,1609.5,23.5,56.175000190735,1.60476908703845
2004-10-01 13:00:00,4.1,1484.75,-200,22.2897904599977,465,476.5,132,2005.25,1614.25,23.949999809265,54.400000572205,1.59629357556462
2004-10-01 15:00:00,2.4,1305.75,-200,12.8684322413201,278,602.75,105,1667.75,1285.75,25.425000190735,47.375,1.51699673050204
2004-10-01 16:00:00,3.4,1463.5,-200,18.4076249235816,372,529.5,136,1852.5,1486.75,26.425000667572,45.35000038147,1.53996107605246
2004-10-01 17:00:00,5.6,1629,-200,26.4740620919081,540,458.25,169,2130,1703,25.825000286102,46.89999961853,1.53754397981385
2004-10-01 18:00:00,-200,1628.5,-200,29.358341213406,-200,434.5,-200,2205.25,1773,25.325000286102,49.64999961853,1.58050389647566
2004-10-01 19:00:00,-200,1706.5,-200,33.7468200309759,-200,410.75,-200,2337.75,1848,24.150000095367,54.275000572205,1.6116757577425
2004-10-01 20:00:00,-200,1423.75,-200,19.8598339441622,-200,524,-200,1901.5,1550,22.849999904633,58.050000190735,1.59510569414111
2004-10-01 21:00:00,-200,1297.25,-200,13.4764950024609,-200,598.25,-200,1710.25,1350.25,21.474999904633,63.224999427795,1.59925638571376
2004-10-01 22:00:00,-200,1213.5,-200,11.2145919841016,-200,645,-200,1592,1235.25,21.325000286102,63.02499961853,1.57978908020924
2004-10-01 23:00:00,-200,1160,-200,9.11299465508789,-200,686.25,-200,1523.25,1161.75,20.775000095367,64.10000038147,1.55400394501959
2004-10-02 00:00:00,-200,1231.75,-200,10.9426396476393,-200,642,-200,1594.5,1210.75,20.599999904633,63.974999427795,1.5345528151909
2004-10-02 01:00:00,-200,1133.5,-200,8.3508036595081,-200,699.25,-200,1512,1097,20.575000762939,63.425000190735,1.51904709378921
2004-10-02 02:00:00,-200,1070.5,-200,7.06721388077916,-200,741.5,-200,1500,1021,20.35000038147,64.425000190735,1.52199353935793
2004-10-02 03:00:00,-200,968,-200,4.34529453985181,-200,857.5,-200,1387.5,912.5,21.324999809265,60.999999046326,1.52903022906304
2004-10-02 04:00:00,-200,993.75,-200,4.0094781315894,-200,867.25,-200,1384,909,20.474999427795,64.049999237061,1.5247038023902
2004-10-02 05:00:00,-200,1046,-200,5.83887127514625,-200,774.25,-200,1457.75,983.25,20.25,65.25,1.53211179640043
2004-10-02 06:00:00,-200,1066,-200,6.33578243722282,-200,751,-200,1479.25,1024.25,20.099999904633,65.850002288818,1.5321091241292
2004-10-02 07:00:00,-200,1276.75,-200,12.3380114386441,-200,611.75,-200,1691.25,1243,20.22500038147,65.550000190735,1.53681028400545
2004-10-02 08:00:00,-200,1289.75,-200,13.2649474219058,-200,591.5,-200,1676.75,1253,21.050000190735,62.800000190735,1.54812702524733
2004-10-02 09:00:00,-200,1268,-200,12.4770586892055,-200,608,-200,1664.75,1240.25,22.549999713898,57.5,1.55180889851928
2004-10-02 10:00:00,-200,1242.75,-200,10.5229999400508,-200,647.75,-200,1587,1155,24.150000095367,51.949999809265,1.54263573329555
2004-10-02 11:00:00,-200,1299.75,-200,12.0980892174799,-200,614.25,-200,1650.25,1192.5,25.175000190735,48.925000190735,1.54370845267772
2004-10-02 12:00:00,-200,1277.75,-200,12.0980892174799,-200,630.25,-200,1641.25,1152.75,25.825000286102,47.775000572205,1.56622953332338
2004-10-02 13:00:00,-200,1248.5,-200,11.2286149280352,-200,638.5,-200,1639.75,1033.5,25.675000190735,49.199999809265,1.59878764288704
2004-10-02 14:00:00,-200,1145.25,-200,7.24082386597001,-200,738.5,-200,1499.25,870,25.775000095367,49.60000038147,1.6212891222623
2004-10-02 15:00:00,-200,1198.75,-200,8.71890539202348,-200,703.75,-200,1533,890.25,25.724999427795,48.825000762939,1.59127298413822
2004-10-02 16:00:00,-200,1235.75,-200,9.5930464130947,-200,689.75,-200,1588.75,946.25,26.450000286102,45.949999809265,1.56261934480296
2004-10-02 17:00:00,-200,1289,-200,11.6456465597041,-200,637.5,-200,1648,1033,25.424999713898,48.875,1.56502824529222
2004-10-02 18:00:00,-200,1298.75,-200,12.6536459787937,-200,617.25,-200,1687.75,1107.25,24.39999961853,52.52499961853,1.58302974429107
2004-10-02 19:00:00,-200,1505.5,-200,20.6625876570031,-200,511.5,-200,1953.75,1394.75,23.875,54.550000190735,1.59356704940258
2004-10-02 20:00:00,-200,1432,-200,17.8228638791911,-200,552.75,-200,1849.25,1341.5,22.900000095367,57.89999961853,1.59575815168155
2004-10-02 21:00:00,-200,1192.75,-200,11.186568512118,-200,666,-200,1633.25,1151.75,22.074999809265,61.050000190735,1.60120483436147
2004-10-02 22:00:00,-200,1187.75,-200,10.7904878628031,-200,668.25,-200,1576.75,1128,20.775000095367,65.575000762939,1.58976301519225
2004-10-02 23:00:00,-200,1162.25,-200,9.35170728176604,-200,690.75,-200,1526,1103.75,21.749999523163,60.774998664856,1.56304917784884
2004-10-03 00:00:00,-200,1106,-200,8.53088910572999,-200,719.75,-200,1505.75,1055,21.075000286102,62.800000190735,1.55047680217707
2004-10-03 01:00:00,-200,1036.75,-200,6.53491863430647,-200,787.75,-200,1467,904.25,20.700000286102,63.150001525879,1.5240072935272
2004-10-03 02:00:00,-200,982.25,-200,5.09111847589396,-200,850,-200,1415.75,835.25,21.150000095367,61.450000762939,1.52406285453392
2004-10-03 03:00:00,-200,943.5,-200,4.54369993341231,-200,881,-200,1412,780.5,20.275000572205,64.550000190735,1.51798849583107
2004-10-03 04:00:00,-200,928.5,-200,3.85701577329971,-200,907.75,-200,1391,760.75,20.150000572205,64.424999237061,1.50353707234998
2004-10-03 05:00:00,-200,906,-200,3.31833083781329,-200,948.25,-200,1377.25,742,20.050000190735,65.324999809265,1.51525972596888
2004-10-03 06:00:00,-200,906.75,-200,3.20653411151802,-200,972.25,-200,1370,779,19.875,65.97500038147,1.5140548963532
2004-10-03 07:00:00,-200,1013,-200,5.35425120194834,-200,829,-200,1468.5,893.75,19.775000095367,66.39999961853,1.51451392572842
2004-10-03 08:00:00,-200,1054.5,-200,5.63346510318638,-200,800,-200,1475.75,927.25,20.400000095367,64.050000190735,1.51775281194871
2004-10-03 09:00:00,-200,1138,-200,7.52823997844669,-200,726.5,-200,1538.25,1033.75,21.60000038147,60.800000190735,1.54958580720907
2004-10-03 10:00:00,-200,1249.75,-200,10.6872691837726,-200,647.25,-200,1638.25,1217,23.474999904633,54.52499961853,1.55531080283306
2004-10-03 11:00:00,-200,1165.25,-200,8.40651691452809,-200,711.25,-200,1516.75,1092.75,25.650000572205,46.550000190735,1.51045167145334
2004-10-03 12:00:00,-200,1229,-200,11.2847813912989,-200,662.75,-200,1588,1072.75,26.625,43.749999046326,1.50310548462447
2004-10-03 13:00:00,-200,1168.25,-200,8.28292428644746,-200,714.75,-200,1516.75,968.75,27.424999713898,41.824998855591,1.50555157489507
2004-10-03 14:00:00,-200,1091.75,-200,6.04201933944382,-200,794,-200,1446.25,776.5,27.375,42.75,1.53438190221184
2004-10-03 15:00:00,-200,1109,-200,6.67475059921445,-200,768.75,-200,1458,742.75,27.075000762939,43.25,1.52545883820519
2004-10-03 16:00:00,-200,1133.25,-200,6.23720105529812,-200,775,-200,1448.75,776.5,26.89999961853,44.425000190735,1.55099849530806
2004-10-03 17:00:00,-200,1191.75,-200,7.70058548424604,-200,715.75,-200,1487.5,818.5,26.949999332428,44.375000953674,1.55377692162381
2004-10-03 18:00:00,-200,1298.25,-200,11.0260140772189,-200,647.25,-200,1619,1056.25,24.650000095367,51.875,1.58677556867933
2004-10-03 19:00:00,-200,1523.6666666667,-200,20.8418020005134,-200,513.66666666667,-200,1925.3333333333,1480.6666666667,23.699999491374,55.599999745687,1.60739973706025
2004-10-03 20:00:00,-200,1539.5,-200,21.4326476784413,-200,498,-200,1928.75,1589.75,22.724999904633,59.625,1.62614976958564
2004-10-03 21:00:00,-200,1189.75,-200,10.3869384090352,-200,654,-200,1586.5,1210.75,21.925000190735,61.35000038147,1.59458917767395
2004-10-03 22:00:00,-200,1091.75,-200,8.29524842051841,-200,735,-200,1506,1051.75,21.999999523163,59.824999809265,1.56199962530752
2004-10-03 23:00:00,-200,1079,-200,7.77238684863001,-200,745.25,-200,1521.75,1000.25,20.5,64.89999961853,1.54729216201329
2004-10-04 00:00:00,-200,994.5,-200,5.50862313336825,-200,828.25,-200,1431.5,874,19.799999713898,66.875,1.5276835647657
2004-10-04 01:00:00,-200,960.25,-200,5.16644171486439,-200,838.25,-200,1431.25,852.25,18.400000095367,71.550001144409,1.49967020084286
2004-10-04 02:00:00,-200,890.25,-200,3.23123660450304,-200,968.5,-200,1323,727.75,18.900000095367,68.550001144409,1.4817877499684
2004-10-04 03:00:00,-200,860.25,-200,2.68751707004675,-200,1037.25,-200,1322.25,712.5,17.75,72.25,1.45460461689998
2004-10-04 04:00:00,-200,860.25,-200,2.99185135057423,-200,996.75,-200,1325.5,733.75,17.074999809265,73.875,1.42616710283862
2004-10-04 05:00:00,-200,882.75,-200,4.03664448446724,-200,936.75,-200,1350.5,776.5,17.675000190735,70.299999237061,1.40877163017857
2004-10-04 06:00:00,-200,929,-200,5.6439224047112,-200,858.25,-200,1373,815.25,17.14999961853,71.849998474121,1.39357353039906
2004-10-04 07:00:00,-200,1099.75,-200,11.109658153937,-200,705.75,-200,1573,1001.5,18.27499961853,67.524998664856,1.40441480800332
2004-10-04 08:00:00,-200,1257.25,-200,20.1019324719798,-200,550.25,-200,1863.5,1301.5,18.5,67.02499961853,1.413530205609
2004-10-04 09:00:00,-200,1402.25,-200,23.6022695215036,-200,505,-200,1967.25,1542.25,19.900000095367,61.749999046326,1.41926388644002
2004-10-04 10:00:00,-200,1375.75,-200,21.0003003468599,-200,526.75,-200,1885.5,1570.75,22.925000190735,52.599999427795,1.45185993490527
2004-10-04 11:00:00,-200,1373.75,-200,21.8221742570108,-200,518.5,-200,1909.5,1613.75,24.199999809265,48.97500038147,1.45862006476456
2004-10-04 12:00:00,-200,1381,-200,22.1303267859666,-200,515.5,-200,1930.5,1582.5,25.75,44.700000762939,1.45897617515783
2004-10-04 13:00:00,-200,1282,-200,18.2434259020633,-200,560.5,-200,1829.25,1285,26,44.47500038147,1.47310261291561
2004-10-04 14:00:00,-200,1187.75,-200,14.2126015456475,-200,625.25,-200,1655,1094.25,27.10000038147,40.249999046326,1.42171563988361
2004-10-04 15:00:00,-200,1227.25,-200,14.9336382608895,-200,612,-200,1707,1112.75,27.424999713898,39.77499961853,1.43175887520972
2004-10-04 16:00:00,-200,1363.75,-200,21.1470606497058,-200,527.75,-200,1898,1394.75,28.949999809265,36.349999427795,1.42910855340888
2004-10-04 17:00:00,-200,1531,-200,30.2836364572295,-200,450.75,-200,2180.5,1620.25,28.35000038147,37.52499961853,1.4251431448347
2004-10-04 18:00:00,-200,1694,-200,41.6480988390067,-200,391.25,-200,2523,1881.5,26.02499961853,43.89999961853,1.45619185210915
2004-10-04 19:00:00,-200,1722.75,-200,44.6861038664616,-200,378.25,-200,2611.5,2006,24.299999713898,49.599999427795,1.48603115555419
2004-10-04 20:00:00,-200,1356.25,-200,21.257416705905,-200,520.25,-200,1925,1642.75,23.27499961853,53,1.49385987663367
2004-10-04 21:00:00,-200,1083.75,-200,10.0434051388487,-200,698.75,-200,1538.75,1238.75,22.574999809265,55.125,1.48994764372751
2004-10-04 22:00:00,-200,1039.25,-200,8.90866629489569,-200,731,-200,1499,1120.75,21.224999904633,59.349999427795,1.4786863220646
2004-10-04 23:00:00,-200,1010.75,-200,7.41622687953542,-200,787,-200,1446.25,1012,20.625000476837,60.949999809265,1.46421877775923
2004-10-05 00:00:00,-200,968,-200,6.40738960277856,-200,809.75,-200,1425.25,961.25,20,63.100001335144,1.45918489361322
2004-10-05 01:00:00,-200,866.5,-200,3.6765264390699,-200,970.75,-200,1335.25,825.25,19.700000286102,63.35000038147,1.43832774426493
2004-10-05 02:00:00,-200,819.5,-200,2.49979479009124,-200,1080.75,-200,1269.5,702.5,20.825000286102,58.825000762939,1.43046008177313
2004-10-05 03:00:00,-200,825.75,-200,2.67228637366582,-200,1071.5,-200,1279.75,752,17.75,69.825000762939,1.40578226276562
2004-10-05 04:00:00,-200,834.5,-200,2.5071922474003,-200,1053.25,-200,1260.25,740.5,18.799999713898,65.275000572205,1.4023311984554
2004-10-05 05:00:00,-200,887,-200,4.11404006333335,-200,955.25,-200,1334,786.25,17.625,69.52499961853,1.38892180125458
2004-10-05 06:00:00,-200,990.25,-200,7.75440987637098,-200,762.75,-200,1449.5,951.5,17.374999523163,69.72500038147,1.37143739132223
2004-10-05 07:00:00,-200,1510.5,-200,30.7670331936178,-200,476.25,-200,2194.5,1601.25,17.375,70.074998855591,1.3783216343173
2004-10-05 08:00:00,-200,1352,-200,26.4235351447444,-200,490.5,-200,1998,1621,18.474999904633,65.47500038147,1.37871154742383
2004-10-05 09:00:00,-200,1336.75,-200,21.5528957539878,-200,524.5,-200,1869.5,1622.25,20.625,58.499999046326,1.40536168802801
2004-10-05 10:00:00,-200,1435,-200,22.8185302196426,-200,513,-200,1909.5,1758.5,23.925000190735,48.699999809265,1.4269108680782
2004-10-05 11:00:00,-200,1376.75,-200,19.2821424275383,-200,539.25,-200,1789.75,1665.75,25.999999523163,43.77499961853,1.44991712110197
2004-10-05 12:00:00,-200,1561.5,-200,30.3586170970631,-200,453,-200,2129.75,1917.75,28.64999961853,37.324999809265,1.44230322154212
2004-10-05 13:00:00,-200,1357.5,-200,23.4196675179943,-200,516,-200,1886.25,1524.5,27.85000038147,38.025000572205,1.40294954586812
2004-10-05 14:00:00,-200,1301.25,-200,17.0780952277157,-200,575.25,-200,1716.75,1332,28.375,37.550000190735,1.42815347054075
2004-10-05 15:00:00,-200,1255.25,-200,14.59473877353,-200,611,-200,1675.25,1183,28.52499961853,37.349999427795,1.43290126459917
2004-10-05 16:00:00,-200,1410.25,-200,21.5714209107234,-200,532.5,-200,1840.75,1414.25,30.799999713898,31.824999809265,1.39083842045162
2004-10-05 17:00:00,-200,1577.75,-200,31.896676805763,-200,459.25,-200,2180.5,1679.75,29.674999713898,33.050000190735,1.35458305687414
2004-10-05 18:00:00,-200,1699.75,-200,40.5142441567219,-200,401.25,-200,2403.25,2003.5,27.049999713898,40.199998855591,1.415819194668
2004-10-05 19:00:00,-200,1777.75,-200,41.6358359377058,-200,379.5,-200,2472.75,2093.5,25.625,47.5,1.53901229911027
2004-10-05 20:00:00,-200,1539,-200,23.9499088700363,-200,474.5,-200,2018,1780.25,23.924999713898,57.249999046326,1.67742595151555
2004-10-05 21:00:00,-200,1408.75,-200,20.2550060446258,-200,500.25,-200,1829,1639.75,22.724999904633,60.800000190735,1.65819549351733
2004-10-05 22:00:00,-200,1231.25,-200,12.786780174373,-200,602,-200,1580.25,1378.5,21.849999427795,59.875,1.54922592281426
2004-10-05 23:00:00,-200,1091.75,-200,8.71890539202348,-200,687.75,-200,1469.5,1138.5,22.425000190735,58.275000572205,1.56095717815506
2004-10-06 00:00:00,-200,1036.25,-200,6.84989194384039,-200,760.25,-200,1411,1001.25,21.699999809265,60.224998474121,1.54423378166116
2004-10-06 01:00:00,-200,984.25,-200,5.323601511282,-200,810,-200,1376.5,910,21.174999713898,61.424999237061,1.52575346839542
2004-10-06 02:00:00,-200,949.5,-200,4.60587512452493,-200,841,-200,1377,894.5,19.275000095367,68.400001525879,1.51303469762951
2004-10-06 03:00:00,-200,889.25,-200,3.20242488888772,-200,942.75,-200,1310.25,804.5,19.824999809265,65.125001907349,1.48998424725664
2004-10-06 04:00:00,-200,865.25,-200,2.75265868955784,-200,991.5,-200,1285,761,19.950000286102,62.875,1.449545351883
2004-10-06 05:00:00,-200,916.75,-200,3.55539047609023,-200,932.5,-200,1303.75,804.75,18.324999809265,68.5,1.42910406051547
2004-10-06 06:00:00,-200,997,-200,6.23720105529812,-200,804.25,-200,1395,893.5,18.075000286102,68.47500038147,1.4066576791433
2004-10-06 07:00:00,-200,1433,-200,24.2023282671021,-200,505.75,-200,1972,1438.75,17.60000038147,70.47500038147,1.40571567253883
2004-10-06 08:00:00,-200,1516.25,-200,31.9623778444339,-200,429.25,-200,2183.25,1705.5,18.27499961853,67.75,1.4090944853546
2004-10-06 09:00:00,-200,1528.25,-200,25.7704343751382,-200,472.75,-200,2038.5,1755.75,20.35000038147,61.249999046326,1.44698645802401
2004-10-06 10:00:00,-200,1347,-200,16.1963141833419,-200,559.66666666667,-200,1713,1493,22.533332824707,55.599998474121,1.49903037390725
2004-10-06 11:00:00,-200,1392,-200,17.7034720524463,-200,530.25,-200,1771.25,1566.75,25.675000190735,46.375,1.50698734199841
2004-10-06 12:00:00,-200,1359.25,-200,16.5118997153903,-200,542,-200,1784,1376,26.77499961853,44.625,1.54665844939526
2004-10-06 13:00:00,-200,1390.5,-200,18.3211261976764,-200,518.25,-200,1845,1398.5,26.049999713898,46.400000572205,1.5413774910817
2004-10-06 14:00:00,-200,1334.5,-200,14.6182752485637,-200,563,-200,1729.25,1293.25,26.25,46.049999237061,1.54779123405783
2004-10-06 15:00:00,-200,1402,-200,17.111654050502,-200,530.25,-200,1788.75,1348,27.424999713898,43.925000190735,1.58114417271735
2004-10-06 16:00:00,-200,1405.5,-200,17.2124989788953,-200,542.25,-200,1772,1314,29.575000286102,36.650000572205,1.49355233165381
2004-10-06 17:00:00,-200,1526.5,-200,24.5928665939409,-200,476,-200,1965.5,1507.25,28.724999904633,37.324999809265,1.44855167014659
2004-10-06 18:00:00,-200,1559,-200,26.8695834993255,-200,463,-200,2022,1659.5,25.675000190735,44.099999427795,1.43305964247599
2004-10-06 19:00:00,-200,1840,-200,44.0059093942361,-200,360,-200,2553.25,2142.75,24.525000095367,49.47500038147,1.50219866015861
2004-10-06 20:00:00,-200,1666.25,-200,30.9504985040363,-200,426.75,-200,2194.5,1968.25,23.324999809265,54.425000190735,1.53861503876666
2004-10-06 21:00:00,-200,1335.5,-200,16.7856546496747,-200,541.5,-200,1758.75,1490.25,22.375,57.85000038147,1.54492218533912
2004-10-06 22:00:00,-200,1189.25,-200,10.977346204364,-200,641,-200,1553,1249,22.724999904633,55.800000190735,1.52183073296507
2004-10-06 23:00:00,-200,1226,-200,11.4115924816753,-200,619.75,-200,1570,1264.75,20.375,62.375,1.47581103828721
2004-10-07 00:00:00,-200,1171,-200,9.85689679308191,-200,649.75,-200,1529,1181,20.25,64.150001525879,1.5062831276154
2004-10-07 01:00:00,-200,1001.5,-200,4.96662944046661,-200,814.25,-200,1385,954.25,21.375000476837,60.599999427795,1.52360947675362
2004-10-07 02:00:00,-200,950,-200,3.74213122161112,-200,894,-200,1375,875,20.349999904633,66.275001525879,1.56569842316686
2004-10-07 03:00:00,-200,930.25,-200,3.12884348245802,-200,924.75,-200,1321,837.5,20.900000095367,62.150001525879,1.51821635472661
2004-10-07 04:00:00,-200,923.75,-200,2.85748262425763,-200,947.5,-200,1328.5,825,19.900000095367,66.125000953674,1.51981906548621
2004-10-07 05:00:00,-200,994.25,-200,4.3968926543096,-200,852.25,-200,1399.75,882.25,19.775000095367,67.099999427795,1.5304801827349
2004-10-07 06:00:00,-200,1089,-200,7.36927778282449,-200,741.25,-200,1478.5,990.25,20.074999809265,64.424999237061,1.49666725211645
2004-10-07 07:00:00,-200,1468,-200,19.4059537280099,-200,517.75,-200,1898.75,1423,19.650000095367,66.424999237061,1.50353281910394
2004-10-07 08:00:00,-200,1696.25,-200,37.1347100935477,-200,382.75,-200,2464.25,1823.25,20.875,62.425000190735,1.52262027590069
2004-10-07 09:00:00,-200,1479.25,-200,22.233453430183,-200,490.5,-200,1937.25,1581,22.47500038147,56.999999046326,1.53139973799382
2004-10-07 10:00:00,-200,1425,-200,18.5376985408429,-200,516,-200,1863.5,1500,23.5,53.35000038147,1.52406641949229
2004-10-07 11:00:00,-200,1279.25,-200,13.988477707942,-200,586.75,-200,1668.25,1267.5,24.724999904633,48.174999237061,1.48015538508633
2004-10-07 12:00:00,-200,1319.25,-200,15.5165551958278,-200,570.5,-200,1742.5,1230.25,27.050000190735,40.900000572205,1.44047286391788
2004-10-07 13:00:00,-200,1329,-200,15.7426604796337,-200,561.25,-200,1738.75,1204,25.925000190735,44.200000762939,1.4575636534486
2004-10-07 14:00:00,-200,1326.75,-200,15.7426604796337,-200,566,-200,1747,1204.75,26.875000476837,41.75,1.45548287923075
2004-10-07 15:00:00,-200,1281.75,-200,12.734935178249,-200,604.5,-200,1650.75,1103.25,27.224999904633,40.699999809265,1.4481120068951
2004-10-07 16:00:00,2.9,1341.5,-200,15.2758487546212,267,571.75,87,1707.25,1194.75,28.599999427795,37.550000190735,1.44682022941902
2004-10-07 17:00:00,5.4,1622.75,-200,28.790187377897,398,446.5,111,2109.5,1618,28.049999713898,38.5,1.43702568932873
2004-10-07 18:00:00,5.3,1575.5,-200,26.1312908376577,418,463,119,2023.5,1636.75,25.199999809265,45.775000572205,1.44644983179732
2004-10-07 19:00:00,6.7,1747.25,-200,37.0763377305174,515,398.5,128,2369.5,1875.5,24,50.60000038147,1.48921029733186
2004-10-07 20:00:00,7,1757.25,-200,35.7101354360586,669,396.25,117,2279.5,1959.25,23.150000095367,54.674999237061,1.52959704246834
2004-10-07 21:00:00,2.8,1331.25,-200,16.4788477704731,326,558.75,92,1714.75,1477,22.349999904633,57.074999809265,1.52193556898954
2004-10-07 22:00:00,1.7,1182,-200,11.0468998287296,209,657.5,73,1572,1210,21.825000286102,58.199999809265,1.50361626376035
2004-10-07 23:00:00,1.7,1161.5,-200,10.8318937144001,183,658,60,1555.5,1159.75,20.85000038147,61.275000572205,1.49230232400604
2004-10-08 00:00:00,1.7,1147,-200,9.63899981451842,165,668,60,1516.75,1115.75,20.550000190735,62.000000953674,1.48265981915046
2004-10-08 01:00:00,1.2,1039.75,-200,6.53491863430647,111,762.25,53,1422.75,974.25,20.300000190735,62.500000953674,1.47202237065895
2004-10-08 02:00:00,0.7,919.5,-200,3.58982413768048,67,920.25,47,1317,820.25,20.474999904633,62.050000190735,1.4770940687565
2004-10-08 03:00:00,0.7,931.25,-200,3.28503565451643,-200,931.25,-200,1325.75,791.5,18.650000095367,68.52499961853,1.45860301535838
2004-10-08 04:00:00,0.8,954.25,-200,4.37809966124163,88,864.5,43,1360,838.5,18.150000095367,70.25,1.44983636185019
2004-10-08 05:00:00,0.9,980.75,-200,5.53453348662345,147,817.25,47,1390,898.25,18.249999523163,70.075000762939,1.45519944699286
2004-10-08 06:00:00,1.7,1147,-200,10.845710686462,279,653,50,1588.5,1095.5,18.224999904633,70.02499961853,1.45191441370121
2004-10-08 07:00:00,5.7,1605.75,-200,31.1669351133347,665,440,81,2205,1785.75,19.375,66.5,1.48006416967823
2004-10-08 08:00:00,4.3,1490,-200,24.7989652751729,592,464.75,75,2032.75,1604,19.5,66.874998092651,1.49986709190486
2004-10-08 09:00:00,3.9,1473,-200,24.2023282671021,557,482.75,87,1983.75,1637.25,21.050000190735,61.074999809265,1.50560282618675
2004-10-08 10:00:00,5.1,1581.5,-200,29.4852399908128,693,434.5,128,2141,1826.5,23.199999809265,54.700000762939,1.53487921727537
2004-10-08 11:00:00,3.7,1467.5,-200,20.9636783722332,530,496.25,105,1913.25,1641.25,24.375,52.525000572205,1.58068401419547
